대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202212,476,476.광희문,정기권,,20대,33,1371.23,11.08,47849.82,659
202212,476,476.광희문,정기권,,30대,30,1654.94,13.82,59527.71,449
202212,476,476.광희문,정기권,,40대,2,94.72,0.83,3585.19,32
202212,476,476.광희문,정기권,,50대,9,317.91,3.16,13631.87,198
202212,476,476.광희문,정기권,,60대,5,232.1,2.44,10531.23,321
202212,476,476.광희문,정기권,,기타,11,155.46,1.51,6543.18,52
202212,476,476.광희문,정기권,F,20대,111,4524.42,44.35,191296.99,1382
202212,476,476.광희문,정기권,F,30대,25,418.96,4.48,19284.08,149
202212,476,476.광희문,정기권,F,40대,24,875.33,10.7,46122.96,529
202212,476,476.광희문,정기권,F,50대,1,68.21,0.61,2650,36
202212,476,476.광희문,정기권,F,60대,2,147.46,1.33,5728.86,97
202212,476,476.광희문,정기권,F,~10대,6,137.24,1.51,6534.03,46
202212,476,476.광희문,정기권,F,기타,6,319.33,3.05,13137.43,221
202212,476,476.광희문,정기권,M,20대,91,3814.15,33.51,144533.7,2691
202212,476,476.광희문,정기권,M,30대,45,2293.6,19.32,83185.06,1324
202212,476,476.광희문,정기권,M,40대,7,525.14,4.19,18051.09,234
202212,476,476.광희문,정기권,M,50대,8,256.08,2.04,8837.18,280
202212,476,476.광희문,정기권,M,60대,29,1717.21,13.61,58639.85,436
202212,476,476.광희문,정기권,M,~10대,3,86.14,0.74,3205.18,18
202212,476,476.광희문,정기권,M,기타,39,1197.14,10.79,46563.9,403
202212,477,477.앰배서더 호텔 주변,일일권,,20대,10,406.87,3.55,15299.03,148
202212,477,477.앰배서더 호텔 주변,일일권,,40대,1,25.44,0.28,1212.32,11
202212,477,477.앰배서더 호텔 주변,일일권,F,20대,11,488.4,4.67,20165.67,177
202212,477,477.앰배서더 호텔 주변,일일권,F,30대,1,67.27,0.64,2740,19
202212,477,477.앰배서더 호텔 주변,일일권,F,~10대,2,74.49,0.67,2894.07,61
202212,477,477.앰배서더 호텔 주변,일일권,F,기타,2,81.14,0.75,3226.86,35
202212,477,477.앰배서더 호텔 주변,일일권,M,20대,12,641.29,4.89,21071.16,254
202212,477,477.앰배서더 호텔 주변,일일권,M,30대,4,123.42,1.05,4545.64,48
202212,477,477.앰배서더 호텔 주변,일일권,M,~10대,1,283.56,2.56,11016.29,118
202212,477,477.앰배서더 호텔 주변,일일권(비회원),,기타,1,62.81,0.57,2440,32
202212,477,477.앰배서더 호텔 주변,정기권,,20대,44,3006.22,30.41,131112.36,782
202212,477,477.앰배서더 호텔 주변,정기권,,30대,6,246,1.96,8431.74,53
202212,477,477.앰배서더 호텔 주변,정기권,,40대,43,2820.77,23.37,100770.89,680
202212,477,477.앰배서더 호텔 주변,정기권,,50대,2,187.76,1.63,7012.23,60
202212,477,477.앰배서더 호텔 주변,정기권,,~10대,1,66.3,0.55,2391.85,19
202212,477,477.앰배서더 호텔 주변,정기권,,기타,12,388.34,3.76,16215.88,112
202212,477,477.앰배서더 호텔 주변,정기권,F,20대,17,525.31,4.96,21358.17,156
202212,477,477.앰배서더 호텔 주변,정기권,F,30대,35,1263.32,13.01,56024.05,470
202212,477,477.앰배서더 호텔 주변,정기권,F,40대,17,485.97,5.19,22312.25,153
202212,477,477.앰배서더 호텔 주변,정기권,F,70대이상,1,13.54,0.12,526.09,2
202212,477,477.앰배서더 호텔 주변,정기권,F,~10대,2,48.48,0.44,1883.31,48
202212,477,477.앰배서더 호텔 주변,정기권,M,20대,41,1278.46,11.53,49656.48,566
202212,477,477.앰배서더 호텔 주변,정기권,M,30대,12,361.15,3.06,13218.82,89
202212,477,477.앰배서더 호텔 주변,정기권,M,40대,18,1338.06,12.08,52099.47,553
202212,477,477.앰배서더 호텔 주변,정기권,M,50대,17,1548.35,12.22,52694.54,355
202212,477,477.앰배서더 호텔 주변,정기권,M,60대,7,78.98,0.67,2925.21,27
202212,477,477.앰배서더 호텔 주변,정기권,M,~10대,2,133.76,1.13,4863.69,39
202212,477,477.앰배서더 호텔 주변,정기권,M,기타,12,277.9,2.39,10325.4,87
202212,479,479.동대입구역 3번 출구,일일권,,20대,2,101.69,0.84,3617.2,22
202212,479,479.동대입구역 3번 출구,일일권,,30대,1,68.77,0.51,2198.21,15
202212,479,479.동대입구역 3번 출구,일일권,,50대,1,75.88,0.81,3483.88,36
202212,479,479.동대입구역 3번 출구,일일권,,~10대,1,77.63,0.87,3770,34
202212,479,479.동대입구역 3번 출구,일일권,,기타,2,41.84,0.41,1750,4
202212,479,479.동대입구역 3번 출구,일일권,F,20대,5,191.65,1.89,8153.12,89
202212,479,479.동대입구역 3번 출구,일일권,F,50대,1,28.73,0.28,1209.15,14
202212,479,479.동대입구역 3번 출구,일일권,M,20대,10,394.91,3.11,13439.57,112
202212,479,479.동대입구역 3번 출구,일일권,M,30대,1,43.28,0.34,1457.12,15
202212,479,479.동대입구역 3번 출구,일일권,M,40대,1,33.2,0.3,1289.64,11
202212,479,479.동대입구역 3번 출구,일일권,M,50대,1,61.4,0.47,2040,15
202212,479,479.동대입구역 3번 출구,일일권,M,~10대,1,116.67,0.99,4270,35
202212,479,479.동대입구역 3번 출구,일일권(비회원),,기타,1,\N,\N,0,40
202212,479,479.동대입구역 3번 출구,정기권,,20대,21,1380.77,12.45,53724.94,370
202212,479,479.동대입구역 3번 출구,정기권,,30대,11,313.22,2.77,11914.24,105
202212,479,479.동대입구역 3번 출구,정기권,,40대,6,282.36,2.32,10000.58,71
202212,479,479.동대입구역 3번 출구,정기권,,50대,6,219.72,1.99,8500.57,203
202212,479,479.동대입구역 3번 출구,정기권,,70대이상,2,65.9,0.59,2560,83
202212,479,479.동대입구역 3번 출구,정기권,,기타,2,130.24,1.18,5083.67,32
202212,479,479.동대입구역 3번 출구,정기권,F,20대,10,354.95,3.75,16130.59,106
202212,479,479.동대입구역 3번 출구,정기권,F,30대,5,290.97,2.84,12257.14,84
202212,479,479.동대입구역 3번 출구,정기권,F,40대,1,17.55,0.17,714.7,8
202212,479,479.동대입구역 3번 출구,정기권,F,60대,1,33.51,0.38,1627.44,13
202212,479,479.동대입구역 3번 출구,정기권,F,기타,3,121.08,1.14,4898.37,47
202212,479,479.동대입구역 3번 출구,정기권,M,20대,11,625.18,5.33,22996.06,192
202212,479,479.동대입구역 3번 출구,정기권,M,30대,31,1240.39,9.63,41541.02,282
202212,479,479.동대입구역 3번 출구,정기권,M,40대,11,862.65,6.73,29140.13,298
202212,479,479.동대입구역 3번 출구,정기권,M,50대,10,543.3,4.47,19301.21,163
202212,479,479.동대입구역 3번 출구,정기권,M,60대,3,82.87,0.71,3052.8,37
202212,479,479.동대입구역 3번 출구,정기권,M,70대이상,1,125.8,1.23,5294.58,61
202212,479,479.동대입구역 3번 출구,정기권,M,~10대,2,51.56,0.33,1395.27,10
202212,479,479.동대입구역 3번 출구,정기권,M,기타,2,43.01,0.34,1470,10
202212,480,480.약수역 6번 출구,단체권,,~10대,5,738.1,6.96,29993.32,239
202212,480,480.약수역 6번 출구,단체권,M,~10대,5,451.13,3.88,16753.16,144
202212,480,480.약수역 6번 출구,일일권,,20대,6,441.76,3.52,15191.94,104
202212,480,480.약수역 6번 출구,일일권,,50대,2,82.28,0.88,3777.77,25
202212,480,480.약수역 6번 출구,일일권,,기타,4,269.02,2.24,9642.39,111
202212,480,480.약수역 6번 출구,일일권,F,20대,4,56.17,0.62,2676.59,27
202212,480,480.약수역 6번 출구,일일권,F,30대,1,171.17,1.54,6650,48
202212,480,480.약수역 6번 출구,일일권,F,50대,1,36.95,0.33,1435.62,11
202212,480,480.약수역 6번 출구,일일권,M,20대,11,1079.99,8.89,38386.25,805
202212,480,480.약수역 6번 출구,일일권,M,30대,5,904.54,8.08,34796.03,230
202212,480,480.약수역 6번 출구,일일권,M,60대,7,1030.36,9.44,40654.7,240
202212,480,480.약수역 6번 출구,일일권,M,~10대,5,201.41,1.76,7596.6,49
202212,480,480.약수역 6번 출구,일일권(비회원),,기타,5,534.06,4.83,20748.69,140
202212,480,480.약수역 6번 출구,정기권,,20대,37,4809.52,33.73,145368.91,2017
202212,480,480.약수역 6번 출구,정기권,,30대,22,1603.33,13.85,59696.91,490
202212,480,480.약수역 6번 출구,정기권,,40대,8,343.38,3.1,13333.11,261
202212,480,480.약수역 6번 출구,정기권,,50대,16,767.03,7,30106.2,285
202212,480,480.약수역 6번 출구,정기권,,60대,1,134.01,1.31,5640,50
202212,480,480.약수역 6번 출구,정기권,,~10대,2,200.04,1.9,8186.59,65
202212,480,480.약수역 6번 출구,정기권,,기타,10,596.07,6.25,26898.76,148
202212,480,480.약수역 6번 출구,정기권,F,20대,9,340.43,3.83,16537.38,110
202212,480,480.약수역 6번 출구,정기권,F,30대,5,273.56,3,12890.78,72
202212,480,480.약수역 6번 출구,정기권,F,40대,17,1910.45,17.42,75151.83,583
202212,480,480.약수역 6번 출구,정기권,F,50대,6,288.44,2.84,12246.01,72
202212,480,480.약수역 6번 출구,정기권,F,~10대,1,21.97,0.26,1109.69,8
202212,480,480.약수역 6번 출구,정기권,F,기타,1,44.44,0.53,2290,21
202212,480,480.약수역 6번 출구,정기권,M,20대,32,2071.06,14.69,63321.98,1375
202212,480,480.약수역 6번 출구,정기권,M,30대,24,3365.65,25.62,110392.99,641
202212,480,480.약수역 6번 출구,정기권,M,40대,15,1281.66,10.06,43294.32,413
202212,480,480.약수역 6번 출구,정기권,M,50대,4,454.64,4.01,17320.95,117
202212,480,480.약수역 6번 출구,정기권,M,60대,6,449.74,3.66,15795.18,114
202212,480,480.약수역 6번 출구,정기권,M,~10대,12,840.03,6.23,26920.86,192
202212,480,480.약수역 6번 출구,정기권,M,기타,4,149.26,1.15,4973.47,58
202212,481,481.신당역 10번 출구,일일권,,20대,14,934.21,9.79,42143.47,360
202212,481,481.신당역 10번 출구,일일권,,30대,1,92.44,0.62,2652.55,14
202212,481,481.신당역 10번 출구,일일권,,40대,5,286.8,2.27,9797.94,133
202212,481,481.신당역 10번 출구,일일권,,기타,2,1146.59,10.34,44545.02,202
202212,481,481.신당역 10번 출구,일일권,F,20대,8,200.56,2.21,9502.29,89
202212,481,481.신당역 10번 출구,일일권,F,30대,6,158.21,1.53,6576.15,136
202212,481,481.신당역 10번 출구,일일권,F,40대,9,304.21,3.06,13157.22,277
202212,481,481.신당역 10번 출구,일일권,F,50대,3,97.69,0.69,3008.43,75
202212,481,481.신당역 10번 출구,일일권,F,~10대,1,126.92,1.4,6047.37,83
202212,481,481.신당역 10번 출구,일일권,F,기타,2,35.8,0.34,1459.4,12
202212,481,481.신당역 10번 출구,일일권,M,20대,12,1016.29,8.36,36013.78,939
202212,481,481.신당역 10번 출구,일일권,M,30대,13,1808.74,9.49,40930.08,432
202212,481,481.신당역 10번 출구,일일권,M,60대,1,37.92,0.35,1520,20
202212,481,481.신당역 10번 출구,일일권,M,~10대,3,604.51,4.83,20810.52,156
202212,481,481.신당역 10번 출구,일일권,M,기타,12,868.27,7.28,31417.91,184
202212,481,481.신당역 10번 출구,일일권(비회원),,기타,3,418.06,3.77,16241.37,128
202212,481,481.신당역 10번 출구,정기권,,20대,137,4675.8,40.87,175993.07,1485
202212,481,481.신당역 10번 출구,정기권,,30대,77,2764.27,25.87,111512.02,1526
202212,481,481.신당역 10번 출구,정기권,,40대,26,2421.41,18.21,78535.35,528
202212,481,481.신당역 10번 출구,정기권,,50대,20,639.27,6.47,27882.5,474
202212,481,481.신당역 10번 출구,정기권,,60대,27,2343.22,18.83,81221.8,1114
202212,481,481.신당역 10번 출구,정기권,,기타,8,190.51,1.92,8289.86,63
202212,481,481.신당역 10번 출구,정기권,F,20대,138,4382.91,42.7,184130.51,1662
202212,481,481.신당역 10번 출구,정기권,F,30대,63,1896.14,18.16,78434.14,965
202212,481,481.신당역 10번 출구,정기권,F,40대,33,1757.1,15.84,68278.12,538
202212,481,481.신당역 10번 출구,정기권,F,50대,38,1264.84,11.83,50948.37,559
202212,481,481.신당역 10번 출구,정기권,F,70대이상,3,66.29,0.73,3158.46,41
202212,481,481.신당역 10번 출구,정기권,F,~10대,24,422.01,5.49,23682.85,166
202212,481,481.신당역 10번 출구,정기권,F,기타,36,1431.52,16.2,69810.52,578
202212,481,481.신당역 10번 출구,정기권,M,20대,79,2824.83,23.54,101399.83,1771
202212,481,481.신당역 10번 출구,정기권,M,30대,64,3144.25,23.76,102441.55,935
202212,481,481.신당역 10번 출구,정기권,M,40대,87,5633.49,44.69,192698.36,2105
202212,481,481.신당역 10번 출구,정기권,M,50대,28,2209.5,16.9,72918.12,669
202212,481,481.신당역 10번 출구,정기권,M,60대,26,1117.2,9.47,40807.26,351
202212,481,481.신당역 10번 출구,정기권,M,70대이상,1,20.59,0.19,800,6
202212,481,481.신당역 10번 출구,정기권,M,~10대,3,67.7,0.62,2660,25
202212,481,481.신당역 10번 출구,정기권,M,기타,64,1665.54,13.98,60217.48,628
202212,483,483.남산타운아파트 버스정류장,단체권,,20대,2,39.73,0.36,1543.77,13
202212,483,483.남산타운아파트 버스정류장,일일권,,20대,1,47.9,0.39,1680,7
202212,483,483.남산타운아파트 버스정류장,일일권,,30대,5,332.21,3.24,13999.45,99
202212,483,483.남산타운아파트 버스정류장,일일권,F,20대,1,62.81,0.57,2440,17
202212,483,483.남산타운아파트 버스정류장,일일권,F,30대,1,26.24,0.33,1410,11
202212,483,483.남산타운아파트 버스정류장,일일권,F,40대,1,34.08,0.35,1510,82
202212,483,483.남산타운아파트 버스정류장,일일권,F,50대,1,282.74,1.66,7140,49
202212,483,483.남산타운아파트 버스정류장,일일권,F,~10대,2,86.54,0.87,3750,29
202212,483,483.남산타운아파트 버스정류장,일일권,F,기타,2,73.77,0.8,3421.07,29
202212,483,483.남산타운아파트 버스정류장,일일권,M,20대,6,414.42,3,12919.87,108
202212,483,483.남산타운아파트 버스정류장,일일권,M,~10대,1,106.46,0.73,3162.69,21
202212,483,483.남산타운아파트 버스정류장,일일권,M,기타,1,46.85,0.42,1820,13
202212,483,483.남산타운아파트 버스정류장,일일권(비회원),,기타,2,53.79,0.48,2090,15
202212,483,483.남산타운아파트 버스정류장,정기권,,20대,12,588.88,4.73,20391.18,114
202212,483,483.남산타운아파트 버스정류장,정기권,,30대,27,902.78,6.92,29818.58,238
202212,483,483.남산타운아파트 버스정류장,정기권,,40대,2,344.44,2.59,11160,45
202212,483,483.남산타운아파트 버스정류장,정기권,,50대,7,458.03,4.73,20401.22,150
202212,483,483.남산타운아파트 버스정류장,정기권,,60대,3,307.4,3.11,13377.66,83
202212,483,483.남산타운아파트 버스정류장,정기권,,기타,5,343.3,3.1,13337.06,77
202212,483,483.남산타운아파트 버스정류장,정기권,F,20대,7,359.68,3.28,14112.27,99
202212,483,483.남산타운아파트 버스정류장,정기권,F,30대,6,141.07,1.26,5480.09,22
202212,483,483.남산타운아파트 버스정류장,정기권,F,40대,3,217.68,2.63,11305.82,91
202212,483,483.남산타운아파트 버스정류장,정기권,F,50대,3,144.73,1.3,5622.81,53
202212,483,483.남산타운아파트 버스정류장,정기권,F,기타,7,205.59,1.84,7987.08,69
202212,483,483.남산타운아파트 버스정류장,정기권,M,20대,4,179.58,1.3,5616.33,33
202212,483,483.남산타운아파트 버스정류장,정기권,M,30대,14,1119.13,8.62,37114.35,244
202212,483,483.남산타운아파트 버스정류장,정기권,M,40대,12,747.37,5.94,25583.86,183
202212,483,483.남산타운아파트 버스정류장,정기권,M,50대,28,1197.33,9.71,41879.82,788
202212,483,483.남산타운아파트 버스정류장,정기권,M,60대,6,447.31,3.95,17028.63,254
202212,483,483.남산타운아파트 버스정류장,정기권,m,~10대,5,432.09,3.89,16786.59,208
202212,483,483.남산타운아파트 버스정류장,정기권,M,기타,2,122.55,0.94,4050,26
202212,484,484.도동삼거리,단체권,M,~10대,1,10.92,0.1,417.76,3
202212,484,484.도동삼거리,일일권,,20대,2,289.02,2.47,10650.64,63
202212,484,484.도동삼거리,일일권,,기타,1,2.41,0.02,93.48,4
202212,484,484.도동삼거리,일일권,M,20대,1,174.32,1.57,6772.34,43
202212,484,484.도동삼거리,일일권,M,50대,1,79.44,0.55,2360,12
202212,484,484.도동삼거리,일일권,M,~10대,2,164.66,1.6,6870.13,51
202212,484,484.도동삼거리,일일권(비회원),,기타,2,237.84,2.14,9240,76
202212,484,484.도동삼거리,정기권,,20대,3,84.78,0.84,3568.18,18
202212,484,484.도동삼거리,정기권,,60대,1,75.96,0.64,2780,15
202212,484,484.도동삼거리,정기권,,기타,3,294.61,2.66,11445.44,141
202212,484,484.도동삼거리,정기권,F,20대,1,90.16,0.83,3557.35,17
202212,484,484.도동삼거리,정기권,F,30대,10,397.4,4.58,19704.7,235
202212,484,484.도동삼거리,정기권,F,40대,1,27.8,0.36,1560,12
202212,484,484.도동삼거리,정기권,F,50대,2,249.32,2.57,11098.16,65
202212,484,484.도동삼거리,정기권,F,60대,1,126.11,0.45,1930,14
202212,484,484.도동삼거리,정기권,M,20대,7,697.76,5.85,25159.64,178
202212,484,484.도동삼거리,정기권,M,30대,6,265.67,2.1,9064.06,50
202212,484,484.도동삼거리,정기권,M,40대,10,598.54,3.92,16900.9,112
202212,484,484.도동삼거리,정기권,M,60대,2,245.73,1.8,7756.8,57
202212,484,484.도동삼거리,정기권,M,~10대,1,93.11,0.84,3617.19,26
202212,485,485.서울역5번출구,단체권,,40대,3,374.93,3.05,13150,133
202212,485,485.서울역5번출구,단체권,F,기타,3,388.83,3.5,15106.37,132
202212,485,485.서울역5번출구,단체권,M,~10대,2,1052.7,9.49,40897.27,305
202212,485,485.서울역5번출구,일일권,,20대,5,311.88,3.19,13716.83,119
202212,485,485.서울역5번출구,일일권,,30대,3,156.24,1.11,4800.91,37
202212,485,485.서울역5번출구,일일권,,50대,1,214.28,1.65,7120,46
202212,485,485.서울역5번출구,일일권,,기타,1,87.26,0.79,3390,43
202212,485,485.서울역5번출구,일일권,F,20대,3,119.46,1.23,5265.12,37
202212,485,485.서울역5번출구,일일권,F,30대,2,136.72,1.08,4650.81,48
202212,485,485.서울역5번출구,일일권,F,40대,1,47.04,0.46,1980,16
202212,485,485.서울역5번출구,일일권,F,50대,1,34.88,0.27,1143.99,13
202212,485,485.서울역5번출구,일일권,F,기타,1,53.28,0.48,2070,20
202212,485,485.서울역5번출구,일일권,M,20대,11,603.62,4.57,19702.75,217
202212,485,485.서울역5번출구,일일권,M,30대,13,812.82,6.74,29037.61,254
202212,485,485.서울역5번출구,일일권,M,40대,2,576.71,3.91,16849.29,74
202212,485,485.서울역5번출구,일일권,M,50대,8,448.74,3.63,15639.83,216
202212,485,485.서울역5번출구,일일권,M,~10대,2,122.14,0.88,3770,42
202212,485,485.서울역5번출구,일일권,M,기타,5,483.1,3.85,16616.42,113
202212,485,485.서울역5번출구,일일권(비회원),,기타,2,122.61,1.11,4763.09,50
202212,485,485.서울역5번출구,정기권,,20대,35,2771.73,22.05,95160.46,724
202212,485,485.서울역5번출구,정기권,,30대,42,2470.07,20.88,89994.33,799
